gene_id,gene_symbol,half_life_h,cell_line,source
Malat1,Malat1,0.485781171980553,mESC,Herzog2017_SLAMseq
Manf,Manf,4.22292686084944,mESC,Herzog2017_SLAMseq
Map2k1,Map2k1,3.64135963675696,mESC,Herzog2017_SLAMseq
Map2k4,Map2k4,1.6393130190487,mESC,Herzog2017_SLAMseq
Map3k4,Map3k4,3.51908210641824,mESC,Herzog2017_SLAMseq
Map4k3,Map4k3,2.133597822941,mESC,Herzog2017_SLAMseq
Map7d1,Map7d1,2.25238969076078,mESC,Herzog2017_SLAMseq
Mapk6,Mapk6,2.92791914776876,mESC,Herzog2017_SLAMseq
Mapk7,Mapk7,3.29283510648822,mESC,Herzog2017_SLAMseq
Mapk8,Mapk8,3.74296340933079,mESC,Herzog2017_SLAMseq
Mapkapk3,Mapkapk3,4.45200477756188,mESC,Herzog2017_SLAMseq
Mapkapk5,Mapkapk5,4.35630465096634,mESC,Herzog2017_SLAMseq
2-Mar,2-Mar,5.72479646259515,mESC,Herzog2017_SLAMseq
6-Mar,6-Mar,2.99953245101398,mESC,Herzog2017_SLAMseq
Marcks,Marcks,3.25581552110893,mESC,Herzog2017_SLAMseq
Marf1,Marf1,2.16401124527036,mESC,Herzog2017_SLAMseq
Mars,Mars,6.38874076140331,mESC,Herzog2017_SLAMseq
Mast2,Mast2,2.36486283229822,mESC,Herzog2017_SLAMseq
Mastl,Mastl,1.63773165049988,mESC,Herzog2017_SLAMseq
Mat2a,Mat2a,2.16736719454029,mESC,Herzog2017_SLAMseq
Mat2b,Mat2b,2.29304416430603,mESC,Herzog2017_SLAMseq
Max,Max,2.80077635161726,mESC,Herzog2017_SLAMseq
Max,Max,2.77873465201835,mESC,Herzog2017_SLAMseq
Maz,Maz,2.9050311260191,mESC,Herzog2017_SLAMseq
Mbd3,Mbd3,5.09174987379875,mESC,Herzog2017_SLAMseq
Mbd6,Mbd6,3.05873974644628,mESC,Herzog2017_SLAMseq
Mbip,Mbip,2.90413288979569,mESC,Herzog2017_SLAMseq
Mboat7,Mboat7,2.74207175004822,mESC,Herzog2017_SLAMseq
Mbtps1,Mbtps1,3.18337784209559,mESC,Herzog2017_SLAMseq
Mbtps2,Mbtps2,3.77876244601996,mESC,Herzog2017_SLAMseq
Mcat,Mcat,2.53734651212141,mESC,Herzog2017_SLAMseq
Mcf2,Mcf2,3.13776930830513,mESC,Herzog2017_SLAMseq
Mcfd2,Mcfd2,2.11252033166347,mESC,Herzog2017_SLAMseq
Mcm10,Mcm10,2.88936109003041,mESC,Herzog2017_SLAMseq
Mcm2,Mcm2,4.57788061057098,mESC,Herzog2017_SLAMseq
Mcm3,Mcm3,4.03358731430172,mESC,Herzog2017_SLAMseq
Mcm4,Mcm4,4.87453085200809,mESC,Herzog2017_SLAMseq
Mcm6,Mcm6,5.13912114817358,mESC,Herzog2017_SLAMseq
Mcm7,Mcm7,5.38978677627485,mESC,Herzog2017_SLAMseq
Mcmbp,Mcmbp,4.94921792433486,mESC,Herzog2017_SLAMseq
Mcmbp,Mcmbp,3.19313091472413,mESC,Herzog2017_SLAMseq
Mcrs1,Mcrs1,4.83455489949777,mESC,Herzog2017_SLAMseq
Mcu,Mcu,4.01153506237471,mESC,Herzog2017_SLAMseq
Mdfi,Mdfi,4.78559316074145,mESC,Herzog2017_SLAMseq
Mdh1,Mdh1,15.2184861492076,mESC,Herzog2017_SLAMseq
Mdk,Mdk,13.3404241890705,mESC,Herzog2017_SLAMseq
Mdm2,Mdm2,2.20221050797437,mESC,Herzog2017_SLAMseq
Mdm4,Mdm4,2.26891525049505,mESC,Herzog2017_SLAMseq
Mdp1,Mdp1,2.91481802288313,mESC,Herzog2017_SLAMseq
Mdp1,Mdp1,4.96195633671326,mESC,Herzog2017_SLAMseq
Me1,Me1,4.58217171809075,mESC,Herzog2017_SLAMseq
Mecp2,Mecp2,2.09940374774798,mESC,Herzog2017_SLAMseq
Med1,Med1,3.0102236744062,mESC,Herzog2017_SLAMseq
Med13,Med13,1.1304852270576,mESC,Herzog2017_SLAMseq
Med14,Med14,3.47130983923781,mESC,Herzog2017_SLAMseq
Med15,Med15,2.20433783744823,mESC,Herzog2017_SLAMseq
Med16,Med16,5.1499491642141,mESC,Herzog2017_SLAMseq
Med17,Med17,3.16093408500037,mESC,Herzog2017_SLAMseq
Med18,Med18,2.05829792258242,mESC,Herzog2017_SLAMseq
Med22,Med22,2.13184373516371,mESC,Herzog2017_SLAMseq
Med25,Med25,2.33994486966721,mESC,Herzog2017_SLAMseq
Med25,Med25,6.86576561122181,mESC,Herzog2017_SLAMseq
Med26,Med26,1.77368721425588,mESC,Herzog2017_SLAMseq
Med31,Med31,2.92732381820113,mESC,Herzog2017_SLAMseq
Med6,Med6,3.12122447045857,mESC,Herzog2017_SLAMseq
Memo1,Memo1,6.01172059071523,mESC,Herzog2017_SLAMseq
Mepce,Mepce,1.72649277357653,mESC,Herzog2017_SLAMseq
Mesdc1,Mesdc1,2.40318734283424,mESC,Herzog2017_SLAMseq
Metap1,Metap1,3.39997404522525,mESC,Herzog2017_SLAMseq
Metap2,Metap2,4.85240050991332,mESC,Herzog2017_SLAMseq
Metrn,Metrn,7.95863719190267,mESC,Herzog2017_SLAMseq
Mettl13,Mettl13,1.95104763208838,mESC,Herzog2017_SLAMseq
Mettl14,Mettl14,3.03088601793669,mESC,Herzog2017_SLAMseq
Mettl5,Mettl5,7.40781245243442,mESC,Herzog2017_SLAMseq
Mettl8,Mettl8,2.5910435252946,mESC,Herzog2017_SLAMseq
Mfap1b,Mfap1b,2.67090217924688,mESC,Herzog2017_SLAMseq
Mfge8,Mfge8,7.93765010510885,mESC,Herzog2017_SLAMseq
Mfsd10,Mfsd10,8.00077415149425,mESC,Herzog2017_SLAMseq
Mfsd14a,Mfsd14a,2.40050354567399,mESC,Herzog2017_SLAMseq
Mfsd14b,Mfsd14b,3.85337102650835,mESC,Herzog2017_SLAMseq
Mfsd7b,Mfsd7b,1.57035462589329,mESC,Herzog2017_SLAMseq
Mgea5,Mgea5,3.73107824127597,mESC,Herzog2017_SLAMseq
Mgea5,Mgea5,3.7953236165216,mESC,Herzog2017_SLAMseq
Mia3,Mia3,5.83633057918457,mESC,Herzog2017_SLAMseq
Mien1,Mien1,7.31216437264266,mESC,Herzog2017_SLAMseq
Mier2,Mier2,4.3705135481574,mESC,Herzog2017_SLAMseq
Mif,Mif,19.7229890622027,mESC,Herzog2017_SLAMseq
Mif4gd,Mif4gd,3.62043357680029,mESC,Herzog2017_SLAMseq
Miga1,Miga1,3.00185930550089,mESC,Herzog2017_SLAMseq
Minos1,Minos1,10.0148261388973,mESC,Herzog2017_SLAMseq
Mis18a,Mis18a,2.91488661537658,mESC,Herzog2017_SLAMseq
Mis18bp1,Mis18bp1,3.20910281662263,mESC,Herzog2017_SLAMseq
Mitd1,Mitd1,2.6164975817534,mESC,Herzog2017_SLAMseq
Mki67,Mki67,3.73887713044077,mESC,Herzog2017_SLAMseq
Mkl1,Mkl1,1.32788828152418,mESC,Herzog2017_SLAMseq
Mknk2,Mknk2,3.15788663009608,mESC,Herzog2017_SLAMseq
Mkrn1,Mkrn1,2.81539761550513,mESC,Herzog2017_SLAMseq
Mkrn1,Mkrn1,5.18451222656715,mESC,Herzog2017_SLAMseq
Mkrn1,Mkrn1,9.18613873433335,mESC,Herzog2017_SLAMseq
Mlec,Mlec,2.64212638676263,mESC,Herzog2017_SLAMseq
Mlec,Mlec,8.0119566336397,mESC,Herzog2017_SLAMseq
Mlh3,Mlh3,2.87686753283994,mESC,Herzog2017_SLAMseq
Mllt1,Mllt1,1.69520332189153,mESC,Herzog2017_SLAMseq
Mllt11,Mllt11,1.19578536201336,mESC,Herzog2017_SLAMseq
Mlst8,Mlst8,2.66702918311762,mESC,Herzog2017_SLAMseq
Mmadhc,Mmadhc,3.66803600451848,mESC,Herzog2017_SLAMseq
Mmgt1,Mmgt1,2.64463268821225,mESC,Herzog2017_SLAMseq
Mmp11,Mmp11,2.60774014928394,mESC,Herzog2017_SLAMseq
Mms19,Mms19,5.1744725742594,mESC,Herzog2017_SLAMseq
Mnd1,Mnd1,10.1309602212306,mESC,Herzog2017_SLAMseq
Mob2,Mob2,2.91861014960105,mESC,Herzog2017_SLAMseq
Mon2,Mon2,2.40443236991026,mESC,Herzog2017_SLAMseq
Morf4l2,Morf4l2,4.86674919777402,mESC,Herzog2017_SLAMseq
Morn4,Morn4,5.80608970477709,mESC,Herzog2017_SLAMseq
Mospd3,Mospd3,6.18881892421073,mESC,Herzog2017_SLAMseq
Mov10,Mov10,6.92551847433671,mESC,Herzog2017_SLAMseq
Mpdu1,Mpdu1,6.16272082136972,mESC,Herzog2017_SLAMseq
Mphosph10,Mphosph10,2.03461009812655,mESC,Herzog2017_SLAMseq
Mphosph6,Mphosph6,2.59165256027073,mESC,Herzog2017_SLAMseq
Mpi,Mpi,3.77131598334705,mESC,Herzog2017_SLAMseq
Mpp1,Mpp1,5.43727770324023,mESC,Herzog2017_SLAMseq
Mpv17l2,Mpv17l2,4.95831214553578,mESC,Herzog2017_SLAMseq
Mpzl1,Mpzl1,2.23328278798416,mESC,Herzog2017_SLAMseq
Mras,Mras,3.76628284520118,mESC,Herzog2017_SLAMseq
Mras,Mras,3.65726330489475,mESC,Herzog2017_SLAMseq
Mreg,Mreg,3.29027482855234,mESC,Herzog2017_SLAMseq
Mrfap1,Mrfap1,5.29985345076805,mESC,Herzog2017_SLAMseq
Mrfap1,Mrfap1,6.17007137930516,mESC,Herzog2017_SLAMseq
Mri1,Mri1,4.68123044696981,mESC,Herzog2017_SLAMseq
Mrm1,Mrm1,1.76286677850154,mESC,Herzog2017_SLAMseq
Mrm2,Mrm2,2.3628105761579,mESC,Herzog2017_SLAMseq
Mrpl13,Mrpl13,6.47614541596228,mESC,Herzog2017_SLAMseq
Mrpl15,Mrpl15,4.76327593682838,mESC,Herzog2017_SLAMseq
Mrpl17,Mrpl17,2.35996488310788,mESC,Herzog2017_SLAMseq
Mrpl17,Mrpl17,4.53099116612279,mESC,Herzog2017_SLAMseq
Mrpl18,Mrpl18,5.18433200218826,mESC,Herzog2017_SLAMseq
Mrpl19,Mrpl19,2.82615609870275,mESC,Herzog2017_SLAMseq
Mrpl32,Mrpl32,3.50155337592728,mESC,Herzog2017_SLAMseq
Mrpl35,Mrpl35,6.27151363721559,mESC,Herzog2017_SLAMseq
Mrpl37,Mrpl37,4.08453366181826,mESC,Herzog2017_SLAMseq
Mrpl38,Mrpl38,3.93591957408504,mESC,Herzog2017_SLAMseq
Mrpl39,Mrpl39,6.08625010882359,mESC,Herzog2017_SLAMseq
Mrpl40,Mrpl40,5.15670542081046,mESC,Herzog2017_SLAMseq
Mrpl41,Mrpl41,5.2545307581223,mESC,Herzog2017_SLAMseq
Mrpl42,Mrpl42,7.21656139544805,mESC,Herzog2017_SLAMseq
Mrpl43,Mrpl43,3.16088359193143,mESC,Herzog2017_SLAMseq
Mrpl43,Mrpl43,3.75834340202622,mESC,Herzog2017_SLAMseq
Mrpl46,Mrpl46,5.21565865224204,mESC,Herzog2017_SLAMseq
Mrpl47,Mrpl47,4.4748731871817,mESC,Herzog2017_SLAMseq
Mrpl49,Mrpl49,2.05329903345896,mESC,Herzog2017_SLAMseq
Mrpl49,Mrpl49,7.21028162712331,mESC,Herzog2017_SLAMseq
Mrpl50,Mrpl50,2.59323764116368,mESC,Herzog2017_SLAMseq
Mrpl50,Mrpl50,3.90765919074955,mESC,Herzog2017_SLAMseq
Mrpl54,Mrpl54,5.97334696007716,mESC,Herzog2017_SLAMseq
Mrps12,Mrps12,4.60417645429717,mESC,Herzog2017_SLAMseq
Mrps16,Mrps16,6.61951395700427,mESC,Herzog2017_SLAMseq
Mrps18b,Mrps18b,3.41860739591091,mESC,Herzog2017_SLAMseq
Mrps21,Mrps21,4.69326649605149,mESC,Herzog2017_SLAMseq
Mrps22,Mrps22,3.49532774841176,mESC,Herzog2017_SLAMseq
Mrps24,Mrps24,4.08904133987408,mESC,Herzog2017_SLAMseq
Mrps25,Mrps25,10.3990218239802,mESC,Herzog2017_SLAMseq
Mrps30,Mrps30,3.54298300515459,mESC,Herzog2017_SLAMseq
Mrps33,Mrps33,7.20119024775947,mESC,Herzog2017_SLAMseq
Mrps36,Mrps36,8.37323989972748,mESC,Herzog2017_SLAMseq
Mrto4,Mrto4,4.50613370693239,mESC,Herzog2017_SLAMseq
Msc,Msc,2.13282346668005,mESC,Herzog2017_SLAMseq
Msh3,Msh3,3.08209639796822,mESC,Herzog2017_SLAMseq
Msi2,Msi2,3.8854202915803,mESC,Herzog2017_SLAMseq
Msmo1,Msmo1,2.8821182503917,mESC,Herzog2017_SLAMseq
Msto1,Msto1,5.46013137498863,mESC,Herzog2017_SLAMseq
Mterf4,Mterf4,2.01469002460773,mESC,Herzog2017_SLAMseq
Mtfp1,Mtfp1,1.26706854507404,mESC,Herzog2017_SLAMseq
Mtfr1l,Mtfr1l,3.69197864866584,mESC,Herzog2017_SLAMseq
Mthfd2,Mthfd2,4.02199161153771,mESC,Herzog2017_SLAMseq
Mtif3,Mtif3,2.07563791450452,mESC,Herzog2017_SLAMseq
Mtmr3,Mtmr3,2.45907049979712,mESC,Herzog2017_SLAMseq
Mtmr9,Mtmr9,2.91936320270792,mESC,Herzog2017_SLAMseq
Mtmr9,Mtmr9,4.51358267565985,mESC,Herzog2017_SLAMseq
Mtmr9,Mtmr9,5.37418299052522,mESC,Herzog2017_SLAMseq
Mtpn,Mtpn,3.50534229888809,mESC,Herzog2017_SLAMseq
Mtpn,Mtpn,4.10850744588844,mESC,Herzog2017_SLAMseq
Mtr,Mtr,6.37212748453226,mESC,Herzog2017_SLAMseq
Mtss1,Mtss1,2.54918009695121,mESC,Herzog2017_SLAMseq
Mtx1,Mtx1,8.72631860518644,mESC,Herzog2017_SLAMseq
Mvd,Mvd,3.46359340439849,mESC,Herzog2017_SLAMseq
Mycn,Mycn,2.00331799494203,mESC,Herzog2017_SLAMseq
Mydgf,Mydgf,6.90285369711061,mESC,Herzog2017_SLAMseq
Myef2,Myef2,3.67589770665126,mESC,Herzog2017_SLAMseq
Myh9,Myh9,4.3383159768532,mESC,Herzog2017_SLAMseq
Myl12a,Myl12a,8.2791186586607,mESC,Herzog2017_SLAMseq
Myl12b,Myl12b,7.7550121631852,mESC,Herzog2017_SLAMseq
Myl6,Myl6,15.8672063742167,mESC,Herzog2017_SLAMseq
Myo1b,Myo1b,4.40156815545685,mESC,Herzog2017_SLAMseq
Myof,Myof,5.37788433578164,mESC,Herzog2017_SLAMseq
Mzt1,Mzt1,2.45806541632413,mESC,Herzog2017_SLAMseq
Mzt2,Mzt2,6.53489329432466,mESC,Herzog2017_SLAMseq
N4bp1,N4bp1,2.60844762165168,mESC,Herzog2017_SLAMseq
N4bp2l2,N4bp2l2,2.49183360717127,mESC,Herzog2017_SLAMseq
N4bp3,N4bp3,2.72834897683711,mESC,Herzog2017_SLAMseq
Naa10,Naa10,7.0069583093088,mESC,Herzog2017_SLAMseq
Naa40,Naa40,3.08357205752457,mESC,Herzog2017_SLAMseq
Nab2,Nab2,3.12116035159339,mESC,Herzog2017_SLAMseq
Nabp1,Nabp1,2.33813303614781,mESC,Herzog2017_SLAMseq
Nacc1,Nacc1,3.48852297884162,mESC,Herzog2017_SLAMseq
Nae1,Nae1,5.58781058857575,mESC,Herzog2017_SLAMseq
Nagpa,Nagpa,4.44434966529682,mESC,Herzog2017_SLAMseq
Nap1l4,Nap1l4,3.31780708378501,mESC,Herzog2017_SLAMseq
Nars,Nars,4.51678031314846,mESC,Herzog2017_SLAMseq
Nasp,Nasp,4.4838630233332,mESC,Herzog2017_SLAMseq
Nasp,Nasp,5.22429148353663,mESC,Herzog2017_SLAMseq
Nat10,Nat10,5.37355874731992,mESC,Herzog2017_SLAMseq
Natd1,Natd1,2.81076101043922,mESC,Herzog2017_SLAMseq
Ncapd2,Ncapd2,5.90208866468959,mESC,Herzog2017_SLAMseq
Ncdn,Ncdn,2.8574172508238,mESC,Herzog2017_SLAMseq
Nck1,Nck1,1.12805306536365,mESC,Herzog2017_SLAMseq
Nckap1,Nckap1,4.80169033869586,mESC,Herzog2017_SLAMseq
Ncl,Ncl,2.65997411695104,mESC,Herzog2017_SLAMseq
Ncl,Ncl,5.73209394441058,mESC,Herzog2017_SLAMseq
Ncl,Ncl,5.83397163759294,mESC,Herzog2017_SLAMseq
Ncln,Ncln,5.68337504078659,mESC,Herzog2017_SLAMseq
Ncoa5,Ncoa5,2.32216898746522,mESC,Herzog2017_SLAMseq
Ncoa6,Ncoa6,2.00700010649571,mESC,Herzog2017_SLAMseq
Ncoa7,Ncoa7,1.88493796942218,mESC,Herzog2017_SLAMseq
Ncor1,Ncor1,4.26307075336338,mESC,Herzog2017_SLAMseq
Ncor1,Ncor1,3.06291933603009,mESC,Herzog2017_SLAMseq
Ncor2,Ncor2,3.47759594599138,mESC,Herzog2017_SLAMseq
Ndel1,Ndel1,1.85953806891548,mESC,Herzog2017_SLAMseq
Ndor1,Ndor1,3.61875212478267,mESC,Herzog2017_SLAMseq
Ndrg1,Ndrg1,1.25793481761291,mESC,Herzog2017_SLAMseq
Ndrg2,Ndrg2,3.67486680137518,mESC,Herzog2017_SLAMseq
Ndrg3,Ndrg3,4.51046434230008,mESC,Herzog2017_SLAMseq
Ndst1,Ndst1,0.583179656847302,mESC,Herzog2017_SLAMseq
Ndufa1,Ndufa1,10.0524454117441,mESC,Herzog2017_SLAMseq
Ndufa10,Ndufa10,9.92671775053956,mESC,Herzog2017_SLAMseq
Ndufa2,Ndufa2,9.57395651476867,mESC,Herzog2017_SLAMseq
Ndufa4,Ndufa4,20.2196318936476,mESC,Herzog2017_SLAMseq
Ndufa5,Ndufa5,12.7481992281047,mESC,Herzog2017_SLAMseq
Ndufa6,Ndufa6,9.81365225671403,mESC,Herzog2017_SLAMseq
Ndufa8,Ndufa8,7.08720356389218,mESC,Herzog2017_SLAMseq
Ndufab1,Ndufab1,10.2067072800086,mESC,Herzog2017_SLAMseq
Ndufaf1,Ndufaf1,3.87276935388854,mESC,Herzog2017_SLAMseq
Ndufaf3,Ndufaf3,4.17466785785518,mESC,Herzog2017_SLAMseq
Ndufb10,Ndufb10,7.31722370653988,mESC,Herzog2017_SLAMseq
Ndufb11,Ndufb11,15.1016180844992,mESC,Herzog2017_SLAMseq
Ndufb6,Ndufb6,17.5053261374395,mESC,Herzog2017_SLAMseq
Ndufb8,Ndufb8,14.5089345074131,mESC,Herzog2017_SLAMseq
Ndufc1,Ndufc1,11.1683065535459,mESC,Herzog2017_SLAMseq
Ndufs1,Ndufs1,4.16725522575292,mESC,Herzog2017_SLAMseq
Ndufs2,Ndufs2,8.60867969324405,mESC,Herzog2017_SLAMseq
Ndufs3,Ndufs3,10.5762715043439,mESC,Herzog2017_SLAMseq
Ndufs4,Ndufs4,14.1222247748398,mESC,Herzog2017_SLAMseq
Ndufs5,Ndufs5,12.7122459905732,mESC,Herzog2017_SLAMseq
Ndufs6,Ndufs6,12.2630827418696,mESC,Herzog2017_SLAMseq
Ndufv1,Ndufv1,5.43010199986256,mESC,Herzog2017_SLAMseq
Ndufv2,Ndufv2,5.62033838004051,mESC,Herzog2017_SLAMseq
Necap2,Necap2,4.37366588242037,mESC,Herzog2017_SLAMseq
Nectin2,Nectin2,3.43045383929663,mESC,Herzog2017_SLAMseq
Nectin3,Nectin3,3.34059757523629,mESC,Herzog2017_SLAMseq
Nedd1,Nedd1,2.80064746359556,mESC,Herzog2017_SLAMseq
Nedd8,Nedd8,7.61209447351715,mESC,Herzog2017_SLAMseq
Nefh,Nefh,3.40412026048617,mESC,Herzog2017_SLAMseq
Neil2,Neil2,3.45231302268789,mESC,Herzog2017_SLAMseq
Nek9,Nek9,4.57886955933293,mESC,Herzog2017_SLAMseq
Nelfa,Nelfa,3.08099263607141,mESC,Herzog2017_SLAMseq
Nelfb,Nelfb,4.80119318255173,mESC,Herzog2017_SLAMseq
Nemf,Nemf,3.13624463035514,mESC,Herzog2017_SLAMseq
Neo1,Neo1,2.25671175586911,mESC,Herzog2017_SLAMseq
Neo1,Neo1,5.79291091323722,mESC,Herzog2017_SLAMseq
Net1,Net1,1.07905940551674,mESC,Herzog2017_SLAMseq
Nf2,Nf2,5.22208191327802,mESC,Herzog2017_SLAMseq
Nfatc2ip,Nfatc2ip,2.95688549095314,mESC,Herzog2017_SLAMseq
Nfe2l1,Nfe2l1,2.63651219565957,mESC,Herzog2017_SLAMseq
Nfe2l2,Nfe2l2,2.40234049163905,mESC,Herzog2017_SLAMseq
Nfkbia,Nfkbia,0.958902979120255,mESC,Herzog2017_SLAMseq
Nfkbib,Nfkbib,4.18814023859483,mESC,Herzog2017_SLAMseq
Nfkbil1,Nfkbil1,1.73268555637387,mESC,Herzog2017_SLAMseq
Nfs1,Nfs1,4.97522283392197,mESC,Herzog2017_SLAMseq
Nfya,Nfya,1.90616494801687,mESC,Herzog2017_SLAMseq
Nfyb,Nfyb,4.33422663907824,mESC,Herzog2017_SLAMseq
Nfyb,Nfyb,5.32639839946906,mESC,Herzog2017_SLAMseq
Nfyc,Nfyc,2.92043324852186,mESC,Herzog2017_SLAMseq
Nhp2l1,Nhp2l1,5.20427827392163,mESC,Herzog2017_SLAMseq
Ninl,Ninl,4.00866482951769,mESC,Herzog2017_SLAMseq
Nipa2,Nipa2,2.77163319328175,mESC,Herzog2017_SLAMseq
Nisch,Nisch,4.84365834520364,mESC,Herzog2017_SLAMseq
Nit2,Nit2,7.62723973838037,mESC,Herzog2017_SLAMseq
Nkain1,Nkain1,6.06766833210166,mESC,Herzog2017_SLAMseq
Nkrf,Nkrf,2.05718756316352,mESC,Herzog2017_SLAMseq
Nkx6-2,Nkx6-2,2.06456795717794,mESC,Herzog2017_SLAMseq
Nle1,Nle1,3.38325476241202,mESC,Herzog2017_SLAMseq
Nlk,Nlk,3.12833292669275,mESC,Herzog2017_SLAMseq
Nlrp4f,Nlrp4f,5.5124593152422,mESC,Herzog2017_SLAMseq
Nme1,Nme1,5.94799235695894,mESC,Herzog2017_SLAMseq
Nme2,Nme2,12.5290495953079,mESC,Herzog2017_SLAMseq
Nme4,Nme4,6.71570324745444,mESC,Herzog2017_SLAMseq
Noa1,Noa1,4.92799386556278,mESC,Herzog2017_SLAMseq
Nob1,Nob1,3.17058882373302,mESC,Herzog2017_SLAMseq
Noc4l,Noc4l,4.73014407154133,mESC,Herzog2017_SLAMseq
Nod1,Nod1,2.46943316700377,mESC,Herzog2017_SLAMseq
Nol11,Nol11,3.95857265333555,mESC,Herzog2017_SLAMseq
Nol6,Nol6,4.25307576554064,mESC,Herzog2017_SLAMseq
Nop14,Nop14,3.47792066764534,mESC,Herzog2017_SLAMseq
Nop16,Nop16,3.86887466674444,mESC,Herzog2017_SLAMseq
Notch3,Notch3,6.86112417573273,mESC,Herzog2017_SLAMseq
Notum,Notum,5.13272557714962,mESC,Herzog2017_SLAMseq
Npc1,Npc1,3.93217689230969,mESC,Herzog2017_SLAMseq
Npc2,Npc2,5.44537323592739,mESC,Herzog2017_SLAMseq
Npepps,Npepps,3.7565180271601,mESC,Herzog2017_SLAMseq
Nploc4,Nploc4,1.86775430592687,mESC,Herzog2017_SLAMseq
Nploc4,Nploc4,3.6310870247375,mESC,Herzog2017_SLAMseq
Npm1,Npm1,7.36214337655347,mESC,Herzog2017_SLAMseq
Npm1,Npm1,6.25214834690212,mESC,Herzog2017_SLAMseq
Npm3,Npm3,6.95153019812376,mESC,Herzog2017_SLAMseq
Nqo1,Nqo1,10.1664945720692,mESC,Herzog2017_SLAMseq
Nr1d2,Nr1d2,2.4589145227335,mESC,Herzog2017_SLAMseq
Nr1h2,Nr1h2,2.96387231838999,mESC,Herzog2017_SLAMseq
Nr6a1,Nr6a1,3.25000012365929,mESC,Herzog2017_SLAMseq
Nrbf2,Nrbf2,1.63164412787897,mESC,Herzog2017_SLAMseq
Nsa2,Nsa2,7.94401276226153,mESC,Herzog2017_SLAMseq
Nsf,Nsf,4.29510969106205,mESC,Herzog2017_SLAMseq
Nsmaf,Nsmaf,3.57902949846017,mESC,Herzog2017_SLAMseq
Nsmce3,Nsmce3,2.07691207966366,mESC,Herzog2017_SLAMseq
Nsmce4a,Nsmce4a,5.33114671933,mESC,Herzog2017_SLAMseq
Nsrp1,Nsrp1,1.82979939086832,mESC,Herzog2017_SLAMseq
Nsun4,Nsun4,3.59745246219651,mESC,Herzog2017_SLAMseq
Nt5c,Nt5c,6.92198976020492,mESC,Herzog2017_SLAMseq
Nt5c3,Nt5c3,3.09344974377974,mESC,Herzog2017_SLAMseq
Nuak1,Nuak1,1.49134317005955,mESC,Herzog2017_SLAMseq
Nubp2,Nubp2,5.95138113440548,mESC,Herzog2017_SLAMseq
Nudc,Nudc,5.43011311744398,mESC,Herzog2017_SLAMseq
Nudcd1,Nudcd1,4.38999197134283,mESC,Herzog2017_SLAMseq
Nudcd3,Nudcd3,2.81060884765317,mESC,Herzog2017_SLAMseq
Nudt14,Nudt14,7.4886976130174,mESC,Herzog2017_SLAMseq
Nudt19,Nudt19,4.7780719046384,mESC,Herzog2017_SLAMseq
Nudt21,Nudt21,5.37029701174614,mESC,Herzog2017_SLAMseq
Nudt3,Nudt3,2.83098652714595,mESC,Herzog2017_SLAMseq
Nudt4,Nudt4,3.42965091487372,mESC,Herzog2017_SLAMseq
Nudt4,Nudt4,6.00682112783816,mESC,Herzog2017_SLAMseq
Nuf2,Nuf2,3.82347372281286,mESC,Herzog2017_SLAMseq
Nup107,Nup107,4.50649671879301,mESC,Herzog2017_SLAMseq
Nup133,Nup133,6.48568908994624,mESC,Herzog2017_SLAMseq
Nup153,Nup153,2.35730701107562,mESC,Herzog2017_SLAMseq
Nup210,Nup210,4.0779579151934,mESC,Herzog2017_SLAMseq
Nup54,Nup54,3.81508571130577,mESC,Herzog2017_SLAMseq
Nup88,Nup88,3.95759490334764,mESC,Herzog2017_SLAMseq
Nupl1,Nupl1,2.6913867047684,mESC,Herzog2017_SLAMseq
Nxn,Nxn,3.93875713840371,mESC,Herzog2017_SLAMseq
Oat,Oat,4.19347913799984,mESC,Herzog2017_SLAMseq
Obfc1,Obfc1,2.4532454696279,mESC,Herzog2017_SLAMseq
Obsl1,Obsl1,4.06845256962026,mESC,Herzog2017_SLAMseq
Ofd1,Ofd1,3.77521911798982,mESC,Herzog2017_SLAMseq
Ola1,Ola1,7.36305089862728,mESC,Herzog2017_SLAMseq
Ooep,Ooep,7.79678987307415,mESC,Herzog2017_SLAMseq
Orc2,Orc2,3.77241527808013,mESC,Herzog2017_SLAMseq
Orc2,Orc2,4.56378094496106,mESC,Herzog2017_SLAMseq
Orc4,Orc4,3.39106035422018,mESC,Herzog2017_SLAMseq
Orc5,Orc5,2.23672226380683,mESC,Herzog2017_SLAMseq
Ormdl2,Ormdl2,4.75091596160291,mESC,Herzog2017_SLAMseq
Ormdl3,Ormdl3,1.58241489236418,mESC,Herzog2017_SLAMseq
Oser1,Oser1,1.25450738450077,mESC,Herzog2017_SLAMseq
Ost4,Ost4,8.16956767913525,mESC,Herzog2017_SLAMseq
Ostc,Ostc,7.13492062520474,mESC,Herzog2017_SLAMseq
Ostf1,Ostf1,2.73995677538273,mESC,Herzog2017_SLAMseq
Otub1,Otub1,1.92183268267604,mESC,Herzog2017_SLAMseq
Otub1,Otub1,5.99612289112474,mESC,Herzog2017_SLAMseq
Otud3,Otud3,2.98943904054395,mESC,Herzog2017_SLAMseq
Otud6b,Otud6b,5.20116927893757,mESC,Herzog2017_SLAMseq
Otud6b,Otud6b,4.42593056357461,mESC,Herzog2017_SLAMseq
Otulin,Otulin,4.11778278214379,mESC,Herzog2017_SLAMseq
