gene_id,gene_symbol,half_life_h,cell_line,source,gencode_gene_id,gencode_transcript_id,gencode_gene_symbol,mapping_method
Ncln,Ncln,5.68337504078659,mESC,Herzog2017_SLAMseq,,,,unmapped
Ncoa5,Ncoa5,2.32216898746522,mESC,Herzog2017_SLAMseq,,,,unmapped
Ncoa6,Ncoa6,2.00700010649571,mESC,Herzog2017_SLAMseq,,,,unmapped
Ncoa7,Ncoa7,1.88493796942218,mESC,Herzog2017_SLAMseq,,,,unmapped
Ncor1,Ncor1,4.26307075336338,mESC,Herzog2017_SLAMseq,,,,unmapped
Ncor1,Ncor1,3.06291933603009,mESC,Herzog2017_SLAMseq,,,,unmapped
Ncor2,Ncor2,3.47759594599138,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndel1,Ndel1,1.85953806891548,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndor1,Ndor1,3.61875212478267,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndrg1,Ndrg1,1.25793481761291,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndrg2,Ndrg2,3.67486680137518,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndrg3,Ndrg3,4.51046434230008,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndst1,Ndst1,0.583179656847302,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufa1,Ndufa1,10.0524454117441,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufa10,Ndufa10,9.92671775053956,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufa2,Ndufa2,9.57395651476867,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufa4,Ndufa4,20.2196318936476,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufa5,Ndufa5,12.7481992281047,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufa6,Ndufa6,9.81365225671403,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufa8,Ndufa8,7.08720356389218,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufab1,Ndufab1,10.2067072800086,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufaf1,Ndufaf1,3.87276935388854,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufaf3,Ndufaf3,4.17466785785518,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufb10,Ndufb10,7.31722370653988,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufb11,Ndufb11,15.1016180844992,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufb6,Ndufb6,17.5053261374395,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufb8,Ndufb8,14.5089345074131,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufc1,Ndufc1,11.1683065535459,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufs1,Ndufs1,4.16725522575292,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufs2,Ndufs2,8.60867969324405,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufs3,Ndufs3,10.5762715043439,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufs4,Ndufs4,14.1222247748398,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufs5,Ndufs5,12.7122459905732,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufs6,Ndufs6,12.2630827418696,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufv1,Ndufv1,5.43010199986256,mESC,Herzog2017_SLAMseq,,,,unmapped
Ndufv2,Ndufv2,5.62033838004051,mESC,Herzog2017_SLAMseq,,,,unmapped
Necap2,Necap2,4.37366588242037,mESC,Herzog2017_SLAMseq,,,,unmapped
Nectin2,Nectin2,3.43045383929663,mESC,Herzog2017_SLAMseq,,,,unmapped
Nectin3,Nectin3,3.34059757523629,mESC,Herzog2017_SLAMseq,,,,unmapped
Nedd1,Nedd1,2.80064746359556,mESC,Herzog2017_SLAMseq,,,,unmapped
Nedd8,Nedd8,7.61209447351715,mESC,Herzog2017_SLAMseq,,,,unmapped
Nefh,Nefh,3.40412026048617,mESC,Herzog2017_SLAMseq,,,,unmapped
Neil2,Neil2,3.45231302268789,mESC,Herzog2017_SLAMseq,,,,unmapped
Nek9,Nek9,4.57886955933293,mESC,Herzog2017_SLAMseq,,,,unmapped
Nelfa,Nelfa,3.08099263607141,mESC,Herzog2017_SLAMseq,,,,unmapped
Nelfb,Nelfb,4.80119318255173,mESC,Herzog2017_SLAMseq,,,,unmapped
Nemf,Nemf,3.13624463035514,mESC,Herzog2017_SLAMseq,,,,unmapped
Neo1,Neo1,2.25671175586911,mESC,Herzog2017_SLAMseq,,,,unmapped
Neo1,Neo1,5.79291091323722,mESC,Herzog2017_SLAMseq,,,,unmapped
Net1,Net1,1.07905940551674,mESC,Herzog2017_SLAMseq,,,,unmapped
Nf2,Nf2,5.22208191327802,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfatc2ip,Nfatc2ip,2.95688549095314,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfe2l1,Nfe2l1,2.63651219565957,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfe2l2,Nfe2l2,2.40234049163905,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfkbia,Nfkbia,0.958902979120255,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfkbib,Nfkbib,4.18814023859483,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfkbil1,Nfkbil1,1.73268555637387,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfs1,Nfs1,4.97522283392197,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfya,Nfya,1.90616494801687,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfyb,Nfyb,4.33422663907824,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfyb,Nfyb,5.32639839946906,mESC,Herzog2017_SLAMseq,,,,unmapped
Nfyc,Nfyc,2.92043324852186,mESC,Herzog2017_SLAMseq,,,,unmapped
Nhp2l1,Nhp2l1,5.20427827392163,mESC,Herzog2017_SLAMseq,,,,unmapped
Ninl,Ninl,4.00866482951769,mESC,Herzog2017_SLAMseq,,,,unmapped
Nipa2,Nipa2,2.77163319328175,mESC,Herzog2017_SLAMseq,,,,unmapped
Nisch,Nisch,4.84365834520364,mESC,Herzog2017_SLAMseq,,,,unmapped
Nit2,Nit2,7.62723973838037,mESC,Herzog2017_SLAMseq,,,,unmapped
Nkain1,Nkain1,6.06766833210166,mESC,Herzog2017_SLAMseq,,,,unmapped
Nkrf,Nkrf,2.05718756316352,mESC,Herzog2017_SLAMseq,,,,unmapped
Nkx6-2,Nkx6-2,2.06456795717794,mESC,Herzog2017_SLAMseq,,,,unmapped
Nle1,Nle1,3.38325476241202,mESC,Herzog2017_SLAMseq,,,,unmapped
Nlk,Nlk,3.12833292669275,mESC,Herzog2017_SLAMseq,,,,unmapped
Nlrp4f,Nlrp4f,5.5124593152422,mESC,Herzog2017_SLAMseq,,,,unmapped
Nme1,Nme1,5.94799235695894,mESC,Herzog2017_SLAMseq,,,,unmapped
Nme2,Nme2,12.5290495953079,mESC,Herzog2017_SLAMseq,,,,unmapped
Nme4,Nme4,6.71570324745444,mESC,Herzog2017_SLAMseq,,,,unmapped
Noa1,Noa1,4.92799386556278,mESC,Herzog2017_SLAMseq,,,,unmapped
Nob1,Nob1,3.17058882373302,mESC,Herzog2017_SLAMseq,,,,unmapped
Noc4l,Noc4l,4.73014407154133,mESC,Herzog2017_SLAMseq,,,,unmapped
Nod1,Nod1,2.46943316700377,mESC,Herzog2017_SLAMseq,,,,unmapped
Nol11,Nol11,3.95857265333555,mESC,Herzog2017_SLAMseq,,,,unmapped
Nol6,Nol6,4.25307576554064,mESC,Herzog2017_SLAMseq,,,,unmapped
Nop14,Nop14,3.47792066764534,mESC,Herzog2017_SLAMseq,,,,unmapped
Nop16,Nop16,3.86887466674444,mESC,Herzog2017_SLAMseq,,,,unmapped
Notch3,Notch3,6.86112417573273,mESC,Herzog2017_SLAMseq,,,,unmapped
Notum,Notum,5.13272557714962,mESC,Herzog2017_SLAMseq,,,,unmapped
Npc1,Npc1,3.93217689230969,mESC,Herzog2017_SLAMseq,,,,unmapped
Npc2,Npc2,5.44537323592739,mESC,Herzog2017_SLAMseq,,,,unmapped
Npepps,Npepps,3.7565180271601,mESC,Herzog2017_SLAMseq,,,,unmapped
Nploc4,Nploc4,1.86775430592687,mESC,Herzog2017_SLAMseq,,,,unmapped
Nploc4,Nploc4,3.6310870247375,mESC,Herzog2017_SLAMseq,,,,unmapped
Npm1,Npm1,7.36214337655347,mESC,Herzog2017_SLAMseq,,,,unmapped
Npm1,Npm1,6.25214834690212,mESC,Herzog2017_SLAMseq,,,,unmapped
Npm3,Npm3,6.95153019812376,mESC,Herzog2017_SLAMseq,,,,unmapped
Nqo1,Nqo1,10.1664945720692,mESC,Herzog2017_SLAMseq,,,,unmapped
Nr1d2,Nr1d2,2.4589145227335,mESC,Herzog2017_SLAMseq,,,,unmapped
Nr1h2,Nr1h2,2.96387231838999,mESC,Herzog2017_SLAMseq,,,,unmapped
Nr6a1,Nr6a1,3.25000012365929,mESC,Herzog2017_SLAMseq,,,,unmapped
Nrbf2,Nrbf2,1.63164412787897,mESC,Herzog2017_SLAMseq,,,,unmapped
Nsa2,Nsa2,7.94401276226153,mESC,Herzog2017_SLAMseq,,,,unmapped
Nsf,Nsf,4.29510969106205,mESC,Herzog2017_SLAMseq,,,,unmapped
Nsmaf,Nsmaf,3.57902949846017,mESC,Herzog2017_SLAMseq,,,,unmapped
Nsmce3,Nsmce3,2.07691207966366,mESC,Herzog2017_SLAMseq,,,,unmapped
Nsmce4a,Nsmce4a,5.33114671933,mESC,Herzog2017_SLAMseq,,,,unmapped
Nsrp1,Nsrp1,1.82979939086832,mESC,Herzog2017_SLAMseq,,,,unmapped
Nsun4,Nsun4,3.59745246219651,mESC,Herzog2017_SLAMseq,,,,unmapped
Nt5c,Nt5c,6.92198976020492,mESC,Herzog2017_SLAMseq,,,,unmapped
Nt5c3,Nt5c3,3.09344974377974,mESC,Herzog2017_SLAMseq,,,,unmapped
Nuak1,Nuak1,1.49134317005955,mESC,Herzog2017_SLAMseq,,,,unmapped
Nubp2,Nubp2,5.95138113440548,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudc,Nudc,5.43011311744398,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudcd1,Nudcd1,4.38999197134283,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudcd3,Nudcd3,2.81060884765317,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudt14,Nudt14,7.4886976130174,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudt19,Nudt19,4.7780719046384,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudt21,Nudt21,5.37029701174614,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudt3,Nudt3,2.83098652714595,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudt4,Nudt4,3.42965091487372,mESC,Herzog2017_SLAMseq,,,,unmapped
Nudt4,Nudt4,6.00682112783816,mESC,Herzog2017_SLAMseq,,,,unmapped
Nuf2,Nuf2,3.82347372281286,mESC,Herzog2017_SLAMseq,,,,unmapped
Nup107,Nup107,4.50649671879301,mESC,Herzog2017_SLAMseq,,,,unmapped
Nup133,Nup133,6.48568908994624,mESC,Herzog2017_SLAMseq,,,,unmapped
Nup153,Nup153,2.35730701107562,mESC,Herzog2017_SLAMseq,,,,unmapped
Nup210,Nup210,4.0779579151934,mESC,Herzog2017_SLAMseq,,,,unmapped
Nup54,Nup54,3.81508571130577,mESC,Herzog2017_SLAMseq,,,,unmapped
Nup88,Nup88,3.95759490334764,mESC,Herzog2017_SLAMseq,,,,unmapped
Nupl1,Nupl1,2.6913867047684,mESC,Herzog2017_SLAMseq,,,,unmapped
Nxn,Nxn,3.93875713840371,mESC,Herzog2017_SLAMseq,,,,unmapped
Oat,Oat,4.19347913799984,mESC,Herzog2017_SLAMseq,,,,unmapped
Obfc1,Obfc1,2.4532454696279,mESC,Herzog2017_SLAMseq,,,,unmapped
Obsl1,Obsl1,4.06845256962026,mESC,Herzog2017_SLAMseq,,,,unmapped
Ofd1,Ofd1,3.77521911798982,mESC,Herzog2017_SLAMseq,,,,unmapped
Ola1,Ola1,7.36305089862728,mESC,Herzog2017_SLAMseq,,,,unmapped
Ooep,Ooep,7.79678987307415,mESC,Herzog2017_SLAMseq,,,,unmapped
Orc2,Orc2,3.77241527808013,mESC,Herzog2017_SLAMseq,,,,unmapped
Orc2,Orc2,4.56378094496106,mESC,Herzog2017_SLAMseq,,,,unmapped
Orc4,Orc4,3.39106035422018,mESC,Herzog2017_SLAMseq,,,,unmapped
Orc5,Orc5,2.23672226380683,mESC,Herzog2017_SLAMseq,,,,unmapped
Ormdl2,Ormdl2,4.75091596160291,mESC,Herzog2017_SLAMseq,,,,unmapped
Ormdl3,Ormdl3,1.58241489236418,mESC,Herzog2017_SLAMseq,,,,unmapped
Oser1,Oser1,1.25450738450077,mESC,Herzog2017_SLAMseq,,,,unmapped
Ost4,Ost4,8.16956767913525,mESC,Herzog2017_SLAMseq,,,,unmapped
Ostc,Ostc,7.13492062520474,mESC,Herzog2017_SLAMseq,,,,unmapped
Ostf1,Ostf1,2.73995677538273,mESC,Herzog2017_SLAMseq,,,,unmapped
Otub1,Otub1,1.92183268267604,mESC,Herzog2017_SLAMseq,,,,unmapped
Otub1,Otub1,5.99612289112474,mESC,Herzog2017_SLAMseq,,,,unmapped
Otud3,Otud3,2.98943904054395,mESC,Herzog2017_SLAMseq,,,,unmapped
Otud6b,Otud6b,5.20116927893757,mESC,Herzog2017_SLAMseq,,,,unmapped
Otud6b,Otud6b,4.42593056357461,mESC,Herzog2017_SLAMseq,,,,unmapped
Otulin,Otulin,4.11778278214379,mESC,Herzog2017_SLAMseq,,,,unmapped
Ovca2,Ovca2,1.8061720914365,mESC,Herzog2017_SLAMseq,,,,unmapped
Ovca2,Ovca2,2.58547276464868,mESC,Herzog2017_SLAMseq,,,,unmapped
Ovol2,Ovol2,1.76276451481829,mESC,Herzog2017_SLAMseq,,,,unmapped
Oxsr1,Oxsr1,2.3378828503249,mESC,Herzog2017_SLAMseq,,,,unmapped
P4hb,P4hb,6.20078238916868,mESC,Herzog2017_SLAMseq,,,,unmapped
Pa2g4,Pa2g4,4.54244718408705,mESC,Herzog2017_SLAMseq,,,,unmapped
Pa2g4,Pa2g4,8.10396622209776,mESC,Herzog2017_SLAMseq,,,,unmapped
Pabpc1,Pabpc1,8.74945698629985,mESC,Herzog2017_SLAMseq,,,,unmapped
Pacs1,Pacs1,2.80924603537736,mESC,Herzog2017_SLAMseq,,,,unmapped
Pafah1b1,Pafah1b1,2.38496174927774,mESC,Herzog2017_SLAMseq,,,,unmapped
Pafah1b1,Pafah1b1,2.81618412764516,mESC,Herzog2017_SLAMseq,,,,unmapped
Pafah1b1,Pafah1b1,3.05225473025582,mESC,Herzog2017_SLAMseq,,,,unmapped
Pafah1b2,Pafah1b2,2.1122328616862,mESC,Herzog2017_SLAMseq,,,,unmapped
Pafah1b3,Pafah1b3,6.17380821978045,mESC,Herzog2017_SLAMseq,,,,unmapped
Pagr1a,Pagr1a,2.74383733318979,mESC,Herzog2017_SLAMseq,,,,unmapped
Paip2b,Paip2b,3.21197205484444,mESC,Herzog2017_SLAMseq,,,,unmapped
Pak2,Pak2,3.3937868952552,mESC,Herzog2017_SLAMseq,,,,unmapped
Pak4,Pak4,3.04145101956621,mESC,Herzog2017_SLAMseq,,,,unmapped
Pald1,Pald1,4.24841484573478,mESC,Herzog2017_SLAMseq,,,,unmapped
Papd7,Papd7,2.41619757253581,mESC,Herzog2017_SLAMseq,,,,unmapped
Papolg,Papolg,2.76973948448884,mESC,Herzog2017_SLAMseq,,,,unmapped
Park7,Park7,8.15332547858294,mESC,Herzog2017_SLAMseq,,,,unmapped
Parl,Parl,8.4455098174023,mESC,Herzog2017_SLAMseq,,,,unmapped
Parn,Parn,3.160587796646,mESC,Herzog2017_SLAMseq,,,,unmapped
Pask,Pask,4.82372893216557,mESC,Herzog2017_SLAMseq,,,,unmapped
Paxbp1,Paxbp1,8.30810255541989,mESC,Herzog2017_SLAMseq,,,,unmapped
Paxip1,Paxip1,2.77344004804539,mESC,Herzog2017_SLAMseq,,,,unmapped
Pbx3,Pbx3,2.59078243583984,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcbp1,Pcbp1,4.02274786185809,mESC,Herzog2017_SLAMseq,,,,unmapped
Pccb,Pccb,7.39732295509541,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcf11,Pcf11,1.10920760957516,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcgf2,Pcgf2,2.18856959695238,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcgf6,Pcgf6,2.81882173442271,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcmt1,Pcmt1,3.01245499608081,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcmt1,Pcmt1,3.82291485559671,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcna,Pcna,7.21544381000845,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcnp,Pcnp,7.72833523916539,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcnp,Pcnp,7.91859958581205,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcnt,Pcnt,3.75025061450794,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcnx3,Pcnx3,4.07463991434798,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcolce,Pcolce,8.63150831127518,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcyox1l,Pcyox1l,4.96460611366194,mESC,Herzog2017_SLAMseq,,,,unmapped
Pcyt2,Pcyt2,4.61780175853741,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdap1,Pdap1,8.1797050303524,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdcd10,Pdcd10,1.89031727699988,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdcd10,Pdcd10,2.92892951018997,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdcd2,Pdcd2,5.2506406076328,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdcd5,Pdcd5,3.75310233225733,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdcd6,Pdcd6,5.45450804537373,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdcd6ip,Pdcd6ip,5.46097824005547,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdcl,Pdcl,3.14135594834067,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdcl,Pdcl,1.80560962278582,mESC,Herzog2017_SLAMseq,,,,unmapped
Pde12,Pde12,1.88403328662179,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdf,Pdf,2.32766046411032,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdf,Pdf,1.51313480967435,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdgfa,Pdgfa,2.50000200229717,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdgfa,Pdgfa,3.35707065628705,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdha1,Pdha1,5.74236396702799,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdhb,Pdhb,4.97307405931895,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdhx,Pdhx,2.22146178030576,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdhx,Pdhx,3.17228165955894,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdk3,Pdk3,4.78091432253889,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdk3,Pdk3,6.01595512271083,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdlim1,Pdlim1,4.82401495901671,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdlim7,Pdlim7,2.93629993519133,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdpk1,Pdpk1,2.9265287470125,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdpn,Pdpn,5.20241954544526,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdrg1,Pdrg1,2.78785291783943,mESC,Herzog2017_SLAMseq,,,,unmapped
Pds5a,Pds5a,2.36161156813596,mESC,Herzog2017_SLAMseq,,,,unmapped
Pds5a,Pds5a,4.5176544979992,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdxk,Pdxk,3.9679601674738,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdzd11,Pdzd11,5.63460258879866,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdzd4,Pdzd4,4.07059534309372,mESC,Herzog2017_SLAMseq,,,,unmapped
Pdzd8,Pdzd8,2.32890349370985,mESC,Herzog2017_SLAMseq,,,,unmapped
Peak1,Peak1,0.606175116061329,mESC,Herzog2017_SLAMseq,,,,unmapped
Pebp1,Pebp1,8.14859799968,mESC,Herzog2017_SLAMseq,,,,unmapped
Pecr,Pecr,7.17047627417865,mESC,Herzog2017_SLAMseq,,,,unmapped
Peg12,Peg12,2.60313148449594,mESC,Herzog2017_SLAMseq,,,,unmapped
Peg3,Peg3,4.83565524050787,mESC,Herzog2017_SLAMseq,,,,unmapped
Pelo,Pelo,1.79567363761836,mESC,Herzog2017_SLAMseq,,,,unmapped
Pelp1,Pelp1,3.36600322306385,mESC,Herzog2017_SLAMseq,,,,unmapped
Pex11a,Pex11a,3.20298932241265,mESC,Herzog2017_SLAMseq,,,,unmapped
Pex11a,Pex11a,2.2912201523437,mESC,Herzog2017_SLAMseq,,,,unmapped
Pex13,Pex13,4.90881921491881,mESC,Herzog2017_SLAMseq,,,,unmapped
Pex14,Pex14,3.42485256513807,mESC,Herzog2017_SLAMseq,,,,unmapped
Pex3,Pex3,4.81853335040286,mESC,Herzog2017_SLAMseq,,,,unmapped
Pex5,Pex5,3.88221259178215,mESC,Herzog2017_SLAMseq,,,,unmapped
Pfas,Pfas,3.17560665359392,mESC,Herzog2017_SLAMseq,,,,unmapped
Pfas,Pfas,5.11128006935305,mESC,Herzog2017_SLAMseq,,,,unmapped
Pfdn1,Pfdn1,11.618836876498,mESC,Herzog2017_SLAMseq,,,,unmapped
Pfdn6,Pfdn6,3.71781204928286,mESC,Herzog2017_SLAMseq,,,,unmapped
Pfkp,Pfkp,6.09059920268282,mESC,Herzog2017_SLAMseq,,,,unmapped
Pfn1,Pfn1,10.5337990034637,mESC,Herzog2017_SLAMseq,,,,unmapped
Pgam5,Pgam5,2.93505867808613,mESC,Herzog2017_SLAMseq,,,,unmapped
Pgap1,Pgap1,4.17683917138192,mESC,Herzog2017_SLAMseq,,,,unmapped
Pgd,Pgd,6.44723204705948,mESC,Herzog2017_SLAMseq,,,,unmapped
Pgm3,Pgm3,4.97287207881708,mESC,Herzog2017_SLAMseq,,,,unmapped
Pgrmc2,Pgrmc2,2.21447021792345,mESC,Herzog2017_SLAMseq,,,,unmapped
Pgrmc2,Pgrmc2,3.8947688040099,mESC,Herzog2017_SLAMseq,,,,unmapped
Phactr4,Phactr4,2.28098587464522,mESC,Herzog2017_SLAMseq,,,,unmapped
Phc1,Phc1,2.79353111388317,mESC,Herzog2017_SLAMseq,,,,unmapped
Phc1,Phc1,3.30968990540076,mESC,Herzog2017_SLAMseq,,,,unmapped
Phf10,Phf10,4.51009183903062,mESC,Herzog2017_SLAMseq,,,,unmapped
Phf13,Phf13,1.01207524183494,mESC,Herzog2017_SLAMseq,,,,unmapped
Phf3,Phf3,2.51685223443364,mESC,Herzog2017_SLAMseq,,,,unmapped
Phf5a,Phf5a,4.93223896969996,mESC,Herzog2017_SLAMseq,,,,unmapped
Phgdh,Phgdh,6.56199096533879,mESC,Herzog2017_SLAMseq,,,,unmapped
Phka1,Phka1,7.33113438050503,mESC,Herzog2017_SLAMseq,,,,unmapped
Phlda2,Phlda2,6.15340456800028,mESC,Herzog2017_SLAMseq,,,,unmapped
Phldb1,Phldb1,3.56191627355832,mESC,Herzog2017_SLAMseq,,,,unmapped
Phpt1,Phpt1,8.94603053373596,mESC,Herzog2017_SLAMseq,,,,unmapped
Pias4,Pias4,1.54646843566758,mESC,Herzog2017_SLAMseq,,,,unmapped
Pias4,Pias4,2.4276514494826,mESC,Herzog2017_SLAMseq,,,,unmapped
Pid1,Pid1,2.38877021397146,mESC,Herzog2017_SLAMseq,,,,unmapped
Piezo1,Piezo1,7.51419039738161,mESC,Herzog2017_SLAMseq,,,,unmapped
Pigf,Pigf,3.40135688019198,mESC,Herzog2017_SLAMseq,,,,unmapped
Pigh,Pigh,3.79078090638161,mESC,Herzog2017_SLAMseq,,,,unmapped
Pigp,Pigp,17.833061815063,mESC,Herzog2017_SLAMseq,,,,unmapped
Pigp,Pigp,10.3425460811379,mESC,Herzog2017_SLAMseq,,,,unmapped
Pigq,Pigq,4.91510602388384,mESC,Herzog2017_SLAMseq,,,,unmapped
Pigx,Pigx,5.59964063091397,mESC,Herzog2017_SLAMseq,,,,unmapped
Pik3cb,Pik3cb,2.70653412875703,mESC,Herzog2017_SLAMseq,,,,unmapped
Pik3cd,Pik3cd,1.90759266222992,mESC,Herzog2017_SLAMseq,,,,unmapped
Pik3r2,Pik3r2,2.82791469642672,mESC,Herzog2017_SLAMseq,,,,unmapped
Pip4k2b,Pip4k2b,1.93350393041752,mESC,Herzog2017_SLAMseq,,,,unmapped
Pip4k2c,Pip4k2c,2.76247755863514,mESC,Herzog2017_SLAMseq,,,,unmapped
Pip5k1a,Pip5k1a,1.94570827520014,mESC,Herzog2017_SLAMseq,,,,unmapped
Pisd,Pisd,4.71929883892142,mESC,Herzog2017_SLAMseq,,,,unmapped
Pisd,Pisd,3.91421062724334,mESC,Herzog2017_SLAMseq,,,,unmapped
Pithd1,Pithd1,3.82661967569457,mESC,Herzog2017_SLAMseq,,,,unmapped
Pja1,Pja1,3.52432546531484,mESC,Herzog2017_SLAMseq,,,,unmapped
Pkn2,Pkn2,3.31367188040236,mESC,Herzog2017_SLAMseq,,,,unmapped
Plaa,Plaa,4.4411646845139,mESC,Herzog2017_SLAMseq,,,,unmapped
Platr10,Platr10,2.29231850364582,mESC,Herzog2017_SLAMseq,ENSMUSG00000099370.3,ENSMUST00000190602.3,Platr10,symbol_exact
Plbd2,Plbd2,5.6363706047955,mESC,Herzog2017_SLAMseq,,,,unmapped
Plbd2,Plbd2,3.89115367572859,mESC,Herzog2017_SLAMseq,,,,unmapped
Plcb3,Plcb3,6.33281516459585,mESC,Herzog2017_SLAMseq,,,,unmapped
Plcd3,Plcd3,1.62258312352609,mESC,Herzog2017_SLAMseq,,,,unmapped
Pld3,Pld3,3.93938097852295,mESC,Herzog2017_SLAMseq,,,,unmapped
Plekhf1,Plekhf1,1.68997527926371,mESC,Herzog2017_SLAMseq,,,,unmapped
Plekhf2,Plekhf2,2.06960014735013,mESC,Herzog2017_SLAMseq,,,,unmapped
Plekhj1,Plekhj1,4.79550213097337,mESC,Herzog2017_SLAMseq,,,,unmapped
Plekhm1,Plekhm1,1.71443143780554,mESC,Herzog2017_SLAMseq,,,,unmapped
Plekhm2,Plekhm2,0.944223649392441,mESC,Herzog2017_SLAMseq,,,,unmapped
Plin3,Plin3,4.46993955800474,mESC,Herzog2017_SLAMseq,,,,unmapped
Plk3,Plk3,1.99734657484671,mESC,Herzog2017_SLAMseq,,,,unmapped
Plp2,Plp2,6.10631896373482,mESC,Herzog2017_SLAMseq,,,,unmapped
Pls3,Pls3,5.10816921303171,mESC,Herzog2017_SLAMseq,,,,unmapped
Plxna1,Plxna1,3.12733492052801,mESC,Herzog2017_SLAMseq,,,,unmapped
Plxnb2,Plxnb2,2.90079130495408,mESC,Herzog2017_SLAMseq,,,,unmapped
Pmepa1,Pmepa1,3.37613931025095,mESC,Herzog2017_SLAMseq,,,,unmapped
Pmf1,Pmf1,8.0258199059623,mESC,Herzog2017_SLAMseq,,,,unmapped
